dataset_name,method_name,Purity,ARI,RI,NMI,Runtime,Fit_size,number_of_classes_in_fit,number_of_classes_in_total,parameters_names,parameters_value
UCR_ACSF1,DTC,0.1888888888888888,0.0387106586400135,0.3166356300434513,0.2168058197197931,29.5820894241333,20,2,10,[k|distance_measure|transformation],[10|euclidean|catch22]
generate_synthetic_data,DTC,0.5619047619047619,0.3792087010811329,0.6619779443308855,0.5999177372937015,28.780463695526123,70,3,4,[k|distance_measure|transformation],[3|euclidean|default]
generate_synthetic_data,DTC,0.5634920634920635,0.5077182692150367,0.7530724001312237,0.6654320015820471,23.374854803085327,70,3,4,[k|distance_measure|transformation],[3|euclidean|catch22]
generate_synthetic_data,DTC,0.5619047619047619,0.3692817329554918,0.6572589396118808,0.5748277563196442,27.548773050308228,70,3,4,[k|distance_measure|transformation],[4|euclidean|catch22]
generate_2_3_2new,DTC,0.5238095238095238,0.2899130462300964,0.598758422287834,0.5341062939153347,18.976264476776123,70,2,5,[k|distance_measure|transformation],[2|euclidean|default]
generate_2_3_2new,DTC,0.5238095238095238,0.3936057455137959,0.6943952355717061,0.5494358184502938,22.695605278015137,70,2,5,[k|distance_measure|transformation],[2|euclidean|catch22]
generate_2_3_2new,DTC,0.1587301587301587,0.0,0.2115224468165644,0.0,26.06364178657532,70,2,5,[k|distance_measure|transformation],[5|euclidean|catch22]
UCR_ShakeGestureWiimoteZ,DTC,0.0666666666666666,0.0736128392192544,0.5258426966292135,0.20050136484976,27.130352020263672,10,2,10,[k|distance_measure|transformation],[2|euclidean|default]
UCR_ShakeGestureWiimoteZ,DTC,0.0555555555555555,0.0,0.0948813982521847,0.0,20.125990629196167,10,2,10,[k|distance_measure|transformation],[2|euclidean|catch22]
UCR_ShakeGestureWiimoteZ,DTC,0.1111111111111111,0.0,0.0948813982521847,0.0,17.958865880966187,10,2,10,[k|distance_measure|transformation],[10|euclidean|catch22]
UCR_PickupGestureWiimoteZ,DTC,0.1,0.0279514330323464,0.4232209737827715,0.1168428149161854,27.06472086906433,10,2,10,[k|distance_measure|transformation],[2|euclidean|default]
UCR_PickupGestureWiimoteZ,DTC,0.0555555555555555,0.0,0.0948813982521847,0.0,17.88776135444641,10,2,10,[k|distance_measure|transformation],[2|euclidean|catch22]
