dataset_name,method_name,ARI,Purity,RI,NMI,Runtime
UCR_BirdChicken,BURST_GEN_KMeans_2S,0.022566995768688293,0.6111111111111112,0.5111111111111111,0.030717020316846016,0.015047550201416016
UCR_Wine,BURST_GEN_KMeans_2S,0.00965052207380175,0.66,0.5060606060606061,0.09400394363856564,0.03002023696899414
UCR_ElectricDevices,BURST_GEN_KMeans_2S,-0.003601728010602622,0.2600507546413784,0.26284042499507887,0.056077593843692694,1.22995924949646
UCR_FaceFour,BURST_GEN_KMeans_2S,0.0,0.1782178217821782,0.2528712871287129,0.0,0.029354333877563477
UCR_WordSynonyms,BURST_GEN_KMeans_2S,0.0,0.020858895705521473,0.08873547278455254,0.0,0.18237972259521484
UCR_HouseTwenty,BURST_GEN_KMeans_2S,0.0,0.5138888888888888,0.49689199689199687,0.0,0.05267453193664551
UCR_BeetleFly,BURST_GEN_KMeans_2S,0.0,0.4444444444444444,0.49206349206349204,0.0,0.015122413635253906
UCR_SemgHandGenderCh2,BURST_GEN_KMeans_2S,0.0,0.5555555555555556,0.5055624227441285,0.0,0.15692591667175293
UCR_Lightning7,BURST_GEN_KMeans_2S,0.0,0.12403100775193798,0.15661337209302326,0.0,0.06673359870910645
UCR_GunPointAgeSpan,BURST_GEN_KMeans_2S,0.1491893617414843,0.7610837438423645,0.5731557501672444,0.1896931347057891,0.0694427490234375
UCR_Car,BURST_GEN_KMeans_2S,0.07002980626176959,0.49074074074074076,0.6618206992038768,0.1775975513319189,0.034529924392700195
UCR_GunPointOldVersusYoung,BURST_GEN_KMeans_2S,0.04447476897986259,0.6748768472906403,0.5210241440126497,0.19850614885954085,0.06673955917358398
UCR_WormsTwoClass,BURST_GEN_KMeans_2S,-0.021509126604297685,0.6394849785407726,0.4989640372946574,0.011386167169789563,0.06909871101379395
UCR_BME,BURST_GEN_KMeans_2S,0.15295736453831218,0.5617283950617284,0.5737290085116172,0.24016047814769023,0.05030202865600586
UCR_InsectEPGRegularTrain,BURST_GEN_KMeans_2S,0.08628368762706684,0.5678571428571428,0.59905273937532,0.13296517044776013,0.06995725631713867
UCR_UMD,BURST_GEN_KMeans_2S,0.09171195819796397,0.5864197530864198,0.590905605398359,0.2282313933321774,0.050896406173706055
UCR_Ham,BURST_GEN_KMeans_2S,-0.009319826534074508,0.42487046632124353,0.49838082901554404,0.09537075490429944,0.0586237907409668
UCR_ShapesAll,BURST_GEN_KMeans_2S,0.01837491885908112,0.012962962962962963,0.5029554113891463,0.16148775673164614,0.27796244621276855
UCR_PigAirwayPressure,BURST_GEN_KMeans_2S,0.0,0.014234875444839857,0.01626842907981698,0.0,0.10461306571960449
UCR_PigCVP,BURST_GEN_KMeans_2S,0.0,0.014234875444839857,0.01626842907981698,0.0,0.10062074661254883
UCR_PigArtPressure,BURST_GEN_KMeans_2S,0.0031084522626477896,0.02491103202846975,0.4706151499745806,0.07072394531922178,0.10499143600463867
UCR_FiftyWords,BURST_GEN_KMeans_2S,0.029961829591349545,0.1668711656441718,0.5149635971721861,0.09367597400964713,0.26227355003356934
UCR_Crop,BURST_GEN_KMeans_2S,0.0940043477432505,0.07305555555555555,0.6973835251289069,0.31474128834602266,1.52293062210083
UCR_PLAID,BURST_GEN_KMeans_2S,0.02553684019328784,0.12616339193381593,0.4975966736678935,0.10967836677805169,0.4229402542114258
UCR_CricketY,BURST_GEN_KMeans_2S,0.0,0.08547008547008547,0.0821089936639152,0.0,0.3078627586364746
UCR_Symbols,BURST_GEN_KMeans_2S,0.1523843354095224,0.1786492374727669,0.5463610380538984,0.3050792605603737,0.2700014114379883
UCR_ProximalPhalanxTW,BURST_GEN_KMeans_2S,0.6115915648061199,0.7339449541284404,0.8200013491635186,0.5689951451744154,0.09667515754699707
UCR_Fungi,BURST_GEN_KMeans_2S,0.12132451513928276,0.28804347826086957,0.6509265858873842,0.5215169952082079,0.056998491287231445
UCR_CricketX,BURST_GEN_KMeans_2S,0.017107092486497832,0.13675213675213677,0.5091261567723765,0.042849248839385824,0.15573883056640625
UCR_Earthquakes,BURST_GEN_KMeans_2S,0.0,0.8,0.6792270531400966,0.0,0.21808981895446777
UCR_GesturePebbleZ1,BURST_GEN_KMeans_2S,0.3045519398024261,0.33941605839416056,0.6860244378492554,0.5213941900239796,0.0864708423614502
UCR_DodgerLoopWeekend,BURST_GEN_KMeans_2S,0.9510822358442806,0.993006993006993,0.9761646803900325,0.9102950963749695,0.0414433479309082
